SKU,Marca,Modelo,PrecioNormal,PrecioInternet,Descripcion,Imagen,Categoria1,Categoria2,Categoria3,Categoria4,Categoria5,Categoria6,Categoria7,Categoria8
3492002,H2O,Acondicionador para el Cabello de Viaje 60 ml Sea Marine,0,2990,a,http://integra.ing.puc.cl/IMAGENESTI/3492002.jpeg,Belleza,Maquillaje,Maquillaje,,,,,
3826457,Hadaki,Mochila Market Negra,0,39990,a,http://integra.ing.puc.cl/IMAGENESTI/3826457.jpeg,Moda  ,Carteras,Bolsos,,,,,
3179624,Xbox 360,Juego Medal Of Honor Standard ,0,14990,a,http://integra.ing.puc.cl/IMAGENESTI/3179624.jpeg,Especiales ,Video juegos The Greatest hits,,,,,,
3871466,Rosen,Cama Cuja Ergo T 1.5 Plazas,279990,179990,a,http://integra.ing.puc.cl/IMAGENESTI/3871466.jpeg,Especiales ,Descuento muebles,,,,,,
2865065,Burts Bees,Brillo de Labios Hidratante Pucker Berry 14 ,0,5990,a,http://integra.ing.puc.cl/IMAGENESTI/2865065.jpeg,Belleza,Marcas Belleza,Burts Bees,,,,,
3716900,Warehouse,Polera Rayas Azul,0,27990,a,http://integra.ing.puc.cl/IMAGENESTI/3716900.jpeg,Moda  ,Marcas Moda,Warehouse,,,,,
3643367,Warehouse,Blusa Cierre Cruzado Gris,29990,19990,a,http://integra.ing.puc.cl/IMAGENESTI/3643367.jpeg,Calzado ,Calzado Hombre,,,,,,
281472,Antonio Banderas,Perfume Diavolo EDT 50 ml ,8490,7190,a,http://integra.ing.puc.cl/IMAGENESTI/281472.jpeg,Especiales Belleza,Imperdibles Belleza,,,,,,
3514378,Spiderman,Carpa Spiderman,0,12990,a,http://integra.ing.puc.cl/IMAGENESTI/3514378.jpeg,Deportes,Otros Deportes,Camping ,Neveras,,,,
3568946,Puma ,Zapatilla Hombre Silicis Mid,49990,29990,a,http://integra.ing.puc.cl/IMAGENESTI/3568946.jpeg,Especiales ,Especial Buscador Zapatillas,Mujer,Otros Deportes,Tenis,,,
3336302,Green Pan,Wok Green Life Soft Grip de Aluminio Negro,0,14990,a,http://integra.ing.puc.cl/IMAGENESTI/3336302.jpeg,Decohogar,Marcas Decohogar,Simple by Puro,,,,,
3629488,Mamas and Papas,Silla de Comer Baby Snug Green,49990,39990,a,http://integra.ing.puc.cl/IMAGENESTI/3629488.jpeg,Infantil,Especiales infantiles,Especial Marca,,,,,
880171450,Mossimo,Peto Perlitas Negro,0,14990,a,http://integra.ing.puc.cl/IMAGENESTI/880171450.jpeg,Moda  ,Marcas Moda,,,,,,
3799216,Basement by Mr&Ms,Zapato Gris Flat,0,59990,a,http://integra.ing.puc.cl/IMAGENESTI/3799216.jpeg,Calzado ,Calzado Hombre,,,,,,
3787179,Wrangler,Jeans Azul Desgastado 49450217DK,0,29990,a,http://integra.ing.puc.cl/IMAGENESTI/3787179.jpeg,Moda  ,Vestuario Hombre,Camisas,,,,,
3914689,Puma,Reloj Hombre Negro,0,69900,a,http://integra.ing.puc.cl/IMAGENESTI/3914689.jpeg,Moda  ,Relojes,,,,,,
3743460,Oxford,Bicicleta Aro 24 Onyx Verde/Blanco,0,99990,a,http://integra.ing.puc.cl/IMAGENESTI/3743460.jpeg,Deportes,Bicicletas ,Bicicletas Mountain Bike,,,,,
3353594,Roberta Allen,Copa Vino Tinto Tallada,0,1990,a,http://integra.ing.puc.cl/IMAGENESTI/3353594.jpeg,Decohogar,Menaje Comedor,,,,,,
3565474,Marmot,Mochila Odin 35 Lt Azul,0,79990,a,http://integra.ing.puc.cl/IMAGENESTI/3565474.jpeg,Deportes,SKI,Ski y Fijaciones,,,,,
3720904,Play Doh,Chomper la Excavadora,0,9990,a,http://integra.ing.puc.cl/IMAGENESTI/3720904.jpeg,Especiales ,Caribe Divertido Hasbro,,,,,,
3825978,Hadaki,Billetera O'Express Verde,0,21990,a,http://integra.ing.puc.cl/IMAGENESTI/3825978.jpeg,Moda  ,Carteras,Carteras Urbanas,,,,,
2368265,Oxo,Descarozador,0,8990,a,http://integra.ing.puc.cl/IMAGENESTI/2368265.jpeg,Decohogar,Marcas Decohogar,Zwilling,,,,,
228874,Plaisance,Perfume Classic EDP 100 ml,0,8990,a,http://integra.ing.puc.cl/IMAGENESTI/228874.jpeg,Belleza,Cuerpo,,,,,,
3491995,H2O,Crema de Cuerpo Hidratante 250 ml,0,8490,a,http://integra.ing.puc.cl/IMAGENESTI/3491995.jpeg,Belleza,Maquillaje,Maquillaje,,,,,
3676870,Cannon,Juego de Sabanas King Moulder Red,27990,19590,a,http://integra.ing.puc.cl/IMAGENESTI/3676870.jpeg,Especiales ,Evento Cannon,Evento Cannon,,,,,
3400871,My Little Pony,Celebration Cantelot Castle ,0,19990,a,http://integra.ing.puc.cl/IMAGENESTI/3400871.jpeg,Especiales ,Caribe Divertido Hasbro,,,,,,
3528863,Amano,Manteca de Manos Frutos Rojos 50 gr,0,7990,a,http://integra.ing.puc.cl/IMAGENESTI/3528863.jpeg,Belleza,Marcas Belleza,Mavala,Zoya,Amano,,,
3618579,Mango,Vestido  Big,49990,24900,a,http://integra.ing.puc.cl/IMAGENESTI/3618579.jpeg,Belleza,Marcas Belleza,Teeez,,,,,
3318485,Mica,Piso Mushroom Gris,79990,23900,a,http://integra.ing.puc.cl/IMAGENESTI/3318485.jpeg,Muebles,Terrazas,,,,,,
3445089,Nintendo,Consola 3DS XL Blue Black,0,159990,a,http://integra.ing.puc.cl/IMAGENESTI/3445089.jpeg,Accesorios,,,,,,,
3607528,Desigual,Cartera Beige Estampada,59990,39990,a,http://integra.ing.puc.cl/IMAGENESTI/3607528.jpeg,Moda  ,Carteras,,,,,,
3617401,Warehouse,Pitillo Skinny Negro,38990,9990,a,http://integra.ing.puc.cl/IMAGENESTI/3617401.jpeg,Moda  ,Vestuario Mujer,Sweaters y Chalecos,Faldas,Pantalones ,Jeans,,
1349236,Biotherm,Tratamiento Reafirmante y Anti-Arrugas Rostro Homme  50 ml,0,38990,a,http://integra.ing.puc.cl/IMAGENESTI/1349236.jpeg,Belleza,Belleza Hombre,Cremas y Tratamientos,,,,,
3446641,Mica,Mesa de Comedor Toledo,119990,89990,a,http://integra.ing.puc.cl/IMAGENESTI/3446641.jpeg,Muebles,Comedor,Juegos de Comedor,,,,,
3525251,Simple by Puro,Set Cuchillos Queso 3 Unidades,0,26900,a,http://integra.ing.puc.cl/IMAGENESTI/3525251.jpeg,Decohogar,Menaje Cocina,Bowls y Fuentes,Cuchillos de Cocina,,,,
2948913,Remington,Accesorio Bulbs I-Light,0,9990,a,http://integra.ing.puc.cl/IMAGENESTI/2948913.jpeg,Belleza,Belleza Hombre,Salud y Bienestar,,,,,
3651232,Mica,Toma Olla Gallo Rojo,0,1290,a,http://integra.ing.puc.cl/IMAGENESTI/3651232.jpeg,Decohogar,Menaje Cocina,Sartenes y Wok,,,,,
880171332,Mossimo,Vestido Fiesta Encaje Superior Frontal ,0,19990,a,http://integra.ing.puc.cl/IMAGENESTI/880171332.jpeg,Moda  ,Calzado Mujer,Ballerinas,,,,,
3532710,AGM,Mesa de Ping - Pong Con Fronton,0,119990,a,http://integra.ing.puc.cl/IMAGENESTI/3532710.jpeg,Solares,,,,,,,
3363016,Benefit,Limpieza Facial Exfoliante,0,15990,a,http://integra.ing.puc.cl/IMAGENESTI/3363016.jpeg,Belleza,Marcas Belleza,Benefit,,,,,
3545242,Simple by Puro,Contenedor Blanco Tapa Negra XS,0,3990,a,http://integra.ing.puc.cl/IMAGENESTI/3545242.jpeg,Decohogar,Marcas Decohogar,Simple by Puro,,,,,
1961100,Mica,Mesa de arrimo Madrid,99900,79990,a,http://integra.ing.puc.cl/IMAGENESTI/1961100.jpeg,Muebles,Living,Arrimos,,,,,
3243838,Zwilling,Taco 7 Piezas,0,54990,a,http://integra.ing.puc.cl/IMAGENESTI/3243838.jpeg,Decohogar,Marcas Decohogar,,,,,,
3745273,Basement,Short Estampado Floral,22990,6990,a,http://integra.ing.puc.cl/IMAGENESTI/3745273.jpeg,Moda  ,Vestuario Mujer,Faldas,,,,,
3709093,Adidas,Buzo TS Train G70398 Azul,44990,29990,a,http://integra.ing.puc.cl/IMAGENESTI/3709093.jpeg,Deportes,Accesorios Deportivos,Vestuario Outdoor,Pantalones,,,,
3871453,Rosen,Box Spring Ergo T 2 Plazas Base Dividida + Muebles Bilbao + Textil,529990,349990,a,http://integra.ing.puc.cl/IMAGENESTI/3871453.jpeg,Especiales ,Ergo-t,,,,,,
990196,Rosen,Berger Jarrie Negro,279900,199990,a,http://integra.ing.puc.cl/IMAGENESTI/990196.jpeg,Especiales ,MacBook Air,Novios Ideas,,,,,
3498370,Whirlpool,Encimera WDB60XE,0,109990,a,http://integra.ing.puc.cl/IMAGENESTI/3498370.jpeg,Electrohogar,Cocina,Cocinas a gas,,,,,
880169026,Americanino,Blusa Blanca Estampada,16990,9990,a,http://integra.ing.puc.cl/IMAGENESTI/880169026.jpeg,Moda  ,Marcas Moda,Basement ,,,,,
3785243,Agatha Ruiz de la Prada,Perfume Love Love Love EDT 30 ml,0,7990,a,http://integra.ing.puc.cl/IMAGENESTI/3785243.jpeg,Belleza,Cuerpo,,,,,,
3846458,Americanino,Blusa Rayas Black & White,14990,4990,a,http://integra.ing.puc.cl/IMAGENESTI/3846458.jpeg,Moda  ,Marcas Moda,Warehouse,,,,,
3121545,Vox,Reloj Mujer Metal,0,24990,a,http://integra.ing.puc.cl/IMAGENESTI/3121545.jpeg,Moda  ,Relojes,,,,,,
2998570,Fisher Price,Topzy Tumblers ,5990,1790,a,http://integra.ing.puc.cl/IMAGENESTI/2998570.jpeg,Deportes,Fitness,Ver Todo Fitness,,,,,
3550214,Tfx,Box Americano 1.5 Plazas Tfx4 + Almohada,139990,99990,a,http://integra.ing.puc.cl/IMAGENESTI/3550214.jpeg,Dormitorio,Camas Americanas,Cama Americana 1 Plaza,,,,,
3466102,Teeez,Bold Eyeliner Pencil Cool 14,0,3390,a,http://integra.ing.puc.cl/IMAGENESTI/3466102.jpeg,Belleza,Marcas Belleza,,,,,,
3466022,Teeez,Nail Lacquer Hotspot,0,2290,a,http://integra.ing.puc.cl/IMAGENESTI/3466022.jpeg,Falabella TV,Salud y Belleza,Estar linda, estar bien,,,,
3316083,RIO,Calentador de Cera Body Waxing,0,39990,a,http://integra.ing.puc.cl/IMAGENESTI/3316083.jpeg,Falabella TV,Salud y Belleza,Estar linda, estar bien,,,,
2196245,Tramontina,Blister Cuchillo Asado 5 Pulgadas,0,2890,a,http://integra.ing.puc.cl/IMAGENESTI/2196245.jpeg,Decohogar,Menaje Comedor,Vasos,,,,,
3168356,Nerf ,Pistola Vortex Proton,0,9990,a,http://integra.ing.puc.cl/IMAGENESTI/3168356.jpeg,Especiales ,,,,,,,
3490492,Amika,Acondicionador Hidratante para el Pelo 100 ml,5900,2950,a,http://integra.ing.puc.cl/IMAGENESTI/3490492.jpeg,Belleza,Cuerpo,,,,,,
3311598,Benetton,Toalla Mano Blanca,0,4990,a,http://integra.ing.puc.cl/IMAGENESTI/3311598.jpeg,Decohogar,Menaje Comedor,Bandejas y Fuentes,,,,,
3858901,Doite,Carpa Comedor Mosquitero Fiesta,0,179990,a,http://integra.ing.puc.cl/IMAGENESTI/3858901.jpeg,Deportes,Otros Deportes,Camping ,Accesorios Camping,,,,
2447780,Coleman,Nevera 48 Qt Combo Rojo,0,39990,a,http://integra.ing.puc.cl/IMAGENESTI/2447780.jpeg,Deportes,Otros Deportes,Camping ,,,,,
3301803,Oxo,Hielera STL 3.7 Lts,0,49990,a,http://integra.ing.puc.cl/IMAGENESTI/3301803.jpeg,Regalos,Por Eventos,,,,,,
3826458,Hadaki,Mochila Mardi Gras Gris,0,39990,a,http://integra.ing.puc.cl/IMAGENESTI/3826458.jpeg,Moda  ,Carteras,Bolsos,,,,,
3185420,Bebesit,Monitor Video 813,0,99990,a,http://integra.ing.puc.cl/IMAGENESTI/3185420.jpeg,Deportes,Fitness,Yoga y Pilates,,,,,
3349224,Mica,Sitial Blanco Patas de Madera Icon Mate,99990,49990,a,http://integra.ing.puc.cl/IMAGENESTI/3349224.jpeg,Muebles,Comedor,Sillas de Comedor,,,,,
3870389,Lacoste,Zapatilla Urbana Azul Sherbrooke Golf,0,79800,a,http://integra.ing.puc.cl/IMAGENESTI/3870389.jpeg,Calzado ,Marcas Calzado,,,,,,
3436320,Sony,"Reproductor Mp4 8 Gb, NWZ-E474 Red",0,49990,a,http://integra.ing.puc.cl/IMAGENESTI/3436320.jpeg,Regalos,Para Ella,Belleza y Spa,,,,,
3469348,Bell,Casco Rex Neon Stars,0,17990,a,http://integra.ing.puc.cl/IMAGENESTI/3469348.jpeg,Deportes,Accesorios Deportivos,,,,,,
3666514,Clarks,Zapato Fucsia Cloudy Skies,0,44990,a,http://integra.ing.puc.cl/IMAGENESTI/3666514.jpeg,Regalos,Para Ella,,,,,,
880171719,Mossimo,Polera Detalle Espalda Azul,12990,4990,a,http://integra.ing.puc.cl/IMAGENESTI/880171719.jpeg,Deportes,Accesorios Deportivos,Vestuario Outdoor,Accesorios Vestuario Outdoor,,,,
3011703,Mica,Gazebo Prato beige,149990,69990,a,http://integra.ing.puc.cl/IMAGENESTI/3011703.jpeg,Muebles,Terrazas,,,,,,
3701605,Reebok,Zapatilla Mujer Sport Fury ,0,24990,a,http://integra.ing.puc.cl/IMAGENESTI/3701605.jpeg,Deportes,Zapatillas,Ver Todo Zapatillas,,,,,
3710511,Adidas ,Zapatilla Mujer Falcon Elite,0,25990,a,http://integra.ing.puc.cl/IMAGENESTI/3710511.jpeg,Deportes,Zapatillas,Ver Todo Zapatillas,,,,,
3858807,Doite,Carpa Llaima XR 4 Personas,0,99990,a,http://integra.ing.puc.cl/IMAGENESTI/3858807.jpeg,Deportes,Otros Deportes,Camping ,Accesorios Camping,,,,
3709134,Adidas,Jockey G71831 Azul,0,10990,a,http://integra.ing.puc.cl/IMAGENESTI/3709134.jpeg,Deportes,Accesorios Deportivos,Vestuario Outdoor,Accesorios Vestuario Outdoor,,,,
3700291,Philips,Soup Maker,0,49990,a,http://integra.ing.puc.cl/IMAGENESTI/3700291.jpeg,Falabella TV,Cocina,Cocina entretenida,,,,,
3247653,Airoh ,Casco Runner Spartan Blue,0,139900,a,http://integra.ing.puc.cl/IMAGENESTI/3247653.jpeg,Deportes,Accesorios Deportivos,Accesorios Bicicletas,,,,,
3514077,Mica,Tabla Cortar 40 x 28 cm Madera Acacia,0,9990,a,http://integra.ing.puc.cl/IMAGENESTI/3514077.jpeg,Decohogar,Menaje Cocina,Bowls y Fuentes,Cuchillos de Cocina,Teteras y Cafeteras,,,
3662971,Samsung,Lavadora-Secadora WD106UHSAWQ  10 kg / 6 kg,449990,419990,a,http://integra.ing.puc.cl/IMAGENESTI/3662971.jpeg,Electrohogar,Lavado y Secado,Lavadoras,,,,,
3506588,Compactor, Jet Line S,14990,12990,a,http://integra.ing.puc.cl/IMAGENESTI/3506588.jpeg,Falabella TV,Hogar,Facilita tu vida,,,,,
2666488,Murillo,Set 6 Vasos Whisky Alto Conery,0,59990,a,http://integra.ing.puc.cl/IMAGENESTI/2666488.jpeg,Decohogar,Marcas Decohogar,Zwilling,OXO,Murillo,,,
3612956,Desigual,Polera Negra Estampados Flores,0,44900,a,http://integra.ing.puc.cl/IMAGENESTI/3612956.jpeg,Moda  ,Marcas Moda,Desigual,,,,,
3119378,Ralph Lauren,Body Spray Perfumado The Big Pony 3 Green EDT 200 ml,9990,7990,a,http://integra.ing.puc.cl/IMAGENESTI/3119378.jpeg,Belleza,Spa,,,,,,
3281168,Mica,Home Dinamarca tabaco,139990,119990,a,http://integra.ing.puc.cl/IMAGENESTI/3281168.jpeg,Dormitorio,Muebles Dormitorio,,,,,,
3247245,Roberta Allen,Juego de Living 3-2 Georgette Flowers moro,469990,399990,a,http://integra.ing.puc.cl/IMAGENESTI/3247245.jpeg,Muebles,Living,Juegos de Living,,,,,
2568887,Hello Kitty,Cojin Hello Kitty,0,4990,a,http://integra.ing.puc.cl/IMAGENESTI/2568887.jpeg,Dormitorio,Ropa de Cama,Accesorios de Dormitorio,,,,,
3744250,TValue,Saca pelusas,0,4990,a,http://integra.ing.puc.cl/IMAGENESTI/3744250.jpeg,Falabella TV,Oportunidades,Soluciones y conveniencia,,,,,
3154057,Coleman,Carpa Instant  6 Personas Instant  ,129990,119990,a,http://integra.ing.puc.cl/IMAGENESTI/3154057.jpeg,Deportes,Otros Deportes,Camping ,Accesorios Camping,,,,
3651227,Mica,Cubetera Pez Verde,0,1290,a,http://integra.ing.puc.cl/IMAGENESTI/3651227.jpeg,Decohogar,Menaje Comedor,Accesorios de Mesa,,,,,
3697679,Shred ,Casco Shred The Shwartz  Uni,129990,104990,a,http://integra.ing.puc.cl/IMAGENESTI/3697679.jpeg,Deportes,SKI,Ski y Fijaciones,,,,,
2560205,Les Desserts,Body Splash Pomme delice 250 ml,0,8400,a,http://integra.ing.puc.cl/IMAGENESTI/2560205.jpeg,Belleza,Spa,Set de Spa,,,,,
3573742,Salomon,Zapatilla Mujer Tiana Mid,0,89900,a,http://integra.ing.puc.cl/IMAGENESTI/3573742.jpeg,Especiales ,BUSCADOR ZAPATILLAS,Outdoor ,Sol,,,,
3346150,Murillo,Tetera,0,9990,a,http://integra.ing.puc.cl/IMAGENESTI/3346150.jpeg,Decohogar,Marcas Decohogar,Zwilling,OXO,,,,
3611872,Steve Madden,Bota Negra Tropador  ,114900,79990,a,http://integra.ing.puc.cl/IMAGENESTI/3611872.jpeg,Moda  ,Calzado Mujer,Botas,,,,,
3466024,Teeez,Nail Lacquer Coffee to Go,0,2290,a,http://integra.ing.puc.cl/IMAGENESTI/3466024.jpeg,Falabella TV,Salud y Belleza,,,,,,
3565193,Marmot,Polera Lisa Katess Mujer Naranjo,0,14990,a,http://integra.ing.puc.cl/IMAGENESTI/3565193.jpeg,Moda  ,Relojes,Reloj Hombre,,,,,
3325357,Roberta Allen,Bowl Mariposa 1,0,1990,a,http://integra.ing.puc.cl/IMAGENESTI/3325357.jpeg,Decohogar,Menaje Cocina,Bowls y Fuentes,,,,,
3215262,Bianchi,Triciclo Kid Road,0,29900,a,http://integra.ing.puc.cl/IMAGENESTI/3215262.jpeg,Infantil,Especiales infantiles,Mundo sobre ruedas,,,,,
3109050,Flex,Box Spring Dual Sense Super King,859900,599990,a,http://integra.ing.puc.cl/IMAGENESTI/3109050.jpeg,Dormitorio,Box Spring,Box Spring King,,,,,
3716266,Warehouse,Vestido Estampado Multicolor ,0,39990,a,http://integra.ing.puc.cl/IMAGENESTI/3716266.jpeg,Moda  ,Marcas Moda,Warehouse,,,,,
2560216,Les Desserts,Crema de Manos Cheese Cake 100 ml,0,5800,a,http://integra.ing.puc.cl/IMAGENESTI/2560216.jpeg,Belleza,Cuerpo,Manos y Pies ,,,,,
2483300,Clinique,Autobronceador Facial 50 ml,0,19900,a,http://integra.ing.puc.cl/IMAGENESTI/2483300.jpeg,Belleza,Rostro,Contorno de ojos,,,,,
3693548,Adidas,Zapato Futbol Junior NitroCharge ,22990,19990,a,http://integra.ing.puc.cl/IMAGENESTI/3693548.jpeg,Especiales ,Especial Running,,,,,,
3836379,Basement Home,Poltrona Oslo,329990,189990,a,http://integra.ing.puc.cl/IMAGENESTI/3836379.jpeg,Muebles,Terrazas,,,,,,
3491922,Japonesque,Brocha de Rubor,0,24990,a,http://integra.ing.puc.cl/IMAGENESTI/3491922.jpeg,Belleza,Marcas Belleza,,,,,,
3102261,Gama,Alisador Turmalina ,34990,19990,a,http://integra.ing.puc.cl/IMAGENESTI/3102261.jpeg,Falabella TV,Salud y Belleza,Estar linda, estar bien,,,,
3871458,Rosen,Duplex Ergo T + Muebles Boston + Textil,529990,459990,a,http://integra.ing.puc.cl/IMAGENESTI/3871458.jpeg,Especiales ,Ergo-t,,,,,,
3335547,Samsung,"LED 40"" Full HD Smart TV ",269990,259990,a,http://integra.ing.puc.cl/IMAGENESTI/3335547.jpeg,Especiales ,Especial Running,Especial Zapatillas con Dcto.,,,,,
2419118,Murillo,Tetera Bali,0,9990,a,http://integra.ing.puc.cl/IMAGENESTI/2419118.jpeg,Decohogar,Marcas Decohogar,Zwilling,OXO,,,,
3049550,Churchill,Bowl Cereal 15 cm Serenity,0,2290,a,http://integra.ing.puc.cl/IMAGENESTI/3049550.jpeg,Decohogar,Falabella TV,,,,,,
3565439,Marmot,Chaqueta Mujer Tempo Morada,0,49990,a,http://integra.ing.puc.cl/IMAGENESTI/3565439.jpeg,Deportes,Accesorios Deportivos,Vestuario Outdoor,Pantalones,,,,
3508510,RCA,Microcomponente RS-2225 con DVD,39990,29990,a,http://integra.ing.puc.cl/IMAGENESTI/3508510.jpeg,Especiales ,Especial Running,Especial Zapatillas con Dcto.,,,,,
3894167,Sybilla,Blusa Amarra Flores,0,12990,a,http://integra.ing.puc.cl/IMAGENESTI/3894167.jpeg,Moda  ,Marcas Moda,Sybilla ,,,,,
1918419,Flex,Box Spring Majesty Super King,999900,699990,a,http://integra.ing.puc.cl/IMAGENESTI/1918419.jpeg,Dormitorio,Box Spring,Box Spring King,,,,,
3132999,Les Desserts,Eau de Toilette Tarte Tatin 75 ml,0,9400,a,http://integra.ing.puc.cl/IMAGENESTI/3132999.jpeg,Belleza,Spa,Set de Spa,,,,,
3349827,Lego Creator,7291 3 en 1,0,24990,a,http://integra.ing.puc.cl/IMAGENESTI/3349827.jpeg,Infantil,Especiales infantiles,Mundo Lego,,,,,
2403627,Lanard,Pistola Chica Con Lanzador,0,4990,a,http://integra.ing.puc.cl/IMAGENESTI/2403627.jpeg,Juguetes Outdoor,,,,,,,
3787095,Lee,Jeans Bermuda 49502002RA,0,24990,a,http://integra.ing.puc.cl/IMAGENESTI/3787095.jpeg,Moda  ,Vestuario Hombre,Camisas,,,,,
3190294,Lourdes,Piso  Spa 700 Grs Coral,0,4990,a,http://integra.ing.puc.cl/IMAGENESTI/3190294.jpeg,Decohogar,Menaje Comedor,Bandejas y Fuentes,,,,,
3697723,Shred,Gorro Beanie Rayado Negro,19990,15990,a,http://integra.ing.puc.cl/IMAGENESTI/3697723.jpeg,Deportes,SKI,,,,,,
3147631,Roberta Allen,Copa abejas chica,0,1990,a,http://integra.ing.puc.cl/IMAGENESTI/3147631.jpeg,Decohogar,Menaje Comedor,,,,,,
3873418,Rosen,Colchon Ergo T 2 Plazas,249990,159990,a,http://integra.ing.puc.cl/IMAGENESTI/3873418.jpeg,Especiales ,Descuento muebles,,,,,,
3174855,Bebesit,Andador 7170 Rojo,0,26990,a,http://integra.ing.puc.cl/IMAGENESTI/3174855.jpeg,Infantil,Rodados,Triciclos,,,,,
3793136,Swatch,Reloj Unisex Negro,0,49900,a,http://integra.ing.puc.cl/IMAGENESTI/3793136.jpeg,Moda  ,Relojes,,,,,,
3868019,Americanino,Zapato Taupe 939,49990,34990,a,http://integra.ing.puc.cl/IMAGENESTI/3868019.jpeg,Calzado ,Calzado Mujer,Botas,,,,,
3353326,Cic,Juego de comedor 4 sillas Calabria,279990,199990,a,http://integra.ing.puc.cl/IMAGENESTI/3353326.jpeg,Especiales ,MacBook Air,Novios Ideas,,,,,
2831270,Les Desserts,Exfoliante de Cuerpo Tarte Tatin,0,12990,a,http://integra.ing.puc.cl/IMAGENESTI/2831270.jpeg,Belleza,Cuerpo,Limpieza ,,,,,
3607498,Desigual,Cartera Estampado Multicolor,59990,39990,a,http://integra.ing.puc.cl/IMAGENESTI/3607498.jpeg,Moda  ,Carteras,Carteras Urbanas,,,,,
3711019,Adidas,Zapatilla Mujer Ambition VIII,0,27990,a,http://integra.ing.puc.cl/IMAGENESTI/3711019.jpeg,Especiales ,BUSCADOR ZAPATILLAS,Urbanas,Look Formal,,,,
3613676,Desigual,Vestido Floral Multicolor ,0,64900,a,http://integra.ing.puc.cl/IMAGENESTI/3613676.jpeg,Moda  ,Marcas Moda,Desigual,,,,,
2538164,Xbox 360,Assassins Creed 2,0,14990,a,http://integra.ing.puc.cl/IMAGENESTI/2538164.jpeg,Especiales ,Video juegos The Greatest hits,,,,,,
3011334,Cic,Colchon Premier 1 Plaza,99900,69990,a,http://integra.ing.puc.cl/IMAGENESTI/3011334.jpeg,Colchones,,,,,,,
3792365,Hugo Boss,Reloj Hombre Negro,0,129900,a,http://integra.ing.puc.cl/IMAGENESTI/3792365.jpeg,Moda  ,Carteras,Carteras Urbanas,,,,,
3506542,Compactor,Life L,14990,12990,a,http://integra.ing.puc.cl/IMAGENESTI/3506542.jpeg,Falabella TV,Hogar,Facilita tu vida,,,,,
2447777,Coleman,Nevera 36 Qt Azul,0,24990,a,http://integra.ing.puc.cl/IMAGENESTI/2447777.jpeg,Deportes,Otros Deportes,Camping ,Accesorios Camping,Carpas,,,
3335629,Sony,"Reproductor Blu-ray,BDP-S390",0,79990,a,http://integra.ing.puc.cl/IMAGENESTI/3335629.jpeg,Electrohogar,Falabella TV,,,,,,
3198295,Mademsa,Freezer Horizontal MFH X100  98 lt,0,139990,a,http://integra.ing.puc.cl/IMAGENESTI/3198295.jpeg,Especiales ,MacBook Air,Novios Ideas,,,,,
601431,Avent,Esterilizador 5852,39990,29990,a,http://integra.ing.puc.cl/IMAGENESTI/601431.jpeg,Infantil,Especiales infantiles,Juguetes al Mejor Precio,,,,,
3787123,Wrangler,Jeans Color Terracota 49450200BK,0,34990,a,http://integra.ing.puc.cl/IMAGENESTI/3787123.jpeg,Moda  ,Vestuario Hombre,Jeans,,,,,
3176332,Mica,Mesa de Arrimo Prisma blanca,119990,79990,a,http://integra.ing.puc.cl/IMAGENESTI/3176332.jpeg,Muebles,Living,Arrimos,,,,,
3607500,Desigual,Cartera Estampada Mandala,59990,39990,a,http://integra.ing.puc.cl/IMAGENESTI/3607500.jpeg,Moda  ,Carteras,Carteras Urbanas,,,,,
3618123,Cic,Escritorio Amalia Peral,0,140390,a,http://integra.ing.puc.cl/IMAGENESTI/3618123.jpeg,Dormitorio,Muebles Dormitorio,Muebles Organizadores,Centros de entretenimiento,,,,
3896457,Sybilla,Blusa Print Coral,0,7990,a,http://integra.ing.puc.cl/IMAGENESTI/3896457.jpeg,Moda  ,Vestuario Mujer,,,,,,
2906306,Levis,Jeans Straight Fit Corte Recto Azul,0,41990,a,http://integra.ing.puc.cl/IMAGENESTI/2906306.jpeg,Moda  ,Vestuario Hombre,Jeans,,,,,
3352609,San Miguel,Vaso Leche N.2 300 cc Vidrio,0,1990,a,http://integra.ing.puc.cl/IMAGENESTI/3352609.jpeg,Decohogar,Menaje Comedor,Vasos,,,,,
3871456,Rosen,Duplex Ergo T + Velador Boston + Textil,549990,359990,a,http://integra.ing.puc.cl/IMAGENESTI/3871456.jpeg,Especiales ,Ergo-t,Box Spring,,,,,
3746474,Basement,Vestido Corto Textura Crudo,26990,9990,a,http://integra.ing.puc.cl/IMAGENESTI/3746474.jpeg,Moda  ,Vestuario Mujer,Vestidos ,,,,,
3691596,Basement Home,Mesa de Comedor Buka,549990,249990,a,http://integra.ing.puc.cl/IMAGENESTI/3691596.jpeg,Muebles,Terrazas,,,,,,
1378829,Biotherm,Gel Nettoyant Visage T.150 ml,0,17990,a,http://integra.ing.puc.cl/IMAGENESTI/1378829.jpeg,Belleza,Belleza Hombre,Cremas y Tratamientos,,,,,
2997918,Philips,"Reproductor DVD, DVP3880",27990,16990,a,http://integra.ing.puc.cl/IMAGENESTI/2997918.jpeg,Especiales ,Especial Tablet Olidata,,,,,,
2829556,Case Logic,Mochila Para Notebook Btsb-116,0,19990,a,http://integra.ing.puc.cl/IMAGENESTI/2829556.jpeg,Decohogar,Falabella TV,,,,,,
